STATE,COUNTY,RISK_SCORE,HAZARD
Pennsylvania,Butler,56.66560610881323,Wildfire
Pennsylvania,Lancaster,54.470251352211264,Wildfire
Pennsylvania,Cumberland,53.38848234171174,Wildfire
Rhode Island,Washington,41.648106904231625,Wildfire
Rhode Island,Providence,37.73464842507159,Wildfire
Rhode Island,Kent,34.01209035952911,Wildfire
Rhode Island,Newport,31.81673560292714,Wildfire
Rhode Island,Bristol,9.735921094495705,Wildfire
South Carolina,Charleston,93.6684696150175,Wildfire
South Carolina,Georgetown,93.60483614381165,Wildfire
South Carolina,Horry,93.31848552338528,Wildfire
South Carolina,Berkeley,90.93223035316576,Wildfire
South Carolina,Beaufort,89.5641107222399,Wildfire
South Carolina,Williamsburg,83.55074769328667,Wildfire
South Carolina,Dorchester,78.04645243398028,Wildfire
South Carolina,Florence,75.2465797009227,Wildfire
South Carolina,Jasper,74.67387846007,Wildfire
South Carolina,Colleton,71.30130448615972,Wildfire
South Dakota,Pennington,97.70919503658925,Wildfire
South Dakota,Meade,96.85014317531021,Wildfire
South Dakota,Custer,96.05472478523703,Wildfire
South Dakota,Oglala Lakota,95.4183900731785,Wildfire
South Dakota,Lawrence,93.57301940820871,Wildfire
South Dakota,Fall River,92.23671651288576,Wildfire
South Dakota,Todd,89.46866051543113,Wildfire
South Dakota,Butte,86.73242125357939,Wildfire
South Dakota,Hughes,80.90995863824372,Wildfire
South Dakota,Bennett,80.55997454661151,Wildfire
Tennessee,Claiborne,86.5097041043589,Wildfire
Tennessee,Campbell,83.99618199172765,Wildfire
Tennessee,Scott,73.56029271396754,Wildfire
Tennessee,Cumberland,73.52847597836461,Wildfire
Tennessee,Davidson,72.22398981864461,Wildfire
Tennessee,Fentress,72.0967228762329,Wildfire
Tennessee,Morgan,69.58320076360165,Wildfire
Tennessee,Shelby,63.34712058542793,Wildfire
Tennessee,Rutherford,62.869869551384035,Wildfire
Tennessee,Williamson,61.50174992045816,Wildfire
Texas,Midland,97.96372892141267,Wildfire
Texas,Parker,97.93191218580972,Wildfire
Texas,Denton,97.51829462297168,Wildfire
Texas,Erath,97.45466115176583,Wildfire
Texas,Wise,97.10467706013364,Wildfire
Texas,Gaines,96.94559338211901,Wildfire
Texas,Tom Green,96.53197581928094,Wildfire
Texas,Randall,96.21380846325167,Wildfire
Texas,Jefferson,95.8001909004136,Wildfire
Texas,Johnson,95.70474069360485,Wildfire
Utah,Washington,99.87273305758829,Wildfire
Utah,Utah,99.58638243716196,Wildfire
Utah,Salt Lake,99.23639834552976,Wildfire
Utah,Iron,98.88641425389754,Wildfire
Utah,Tooele,98.02736239261853,Wildfire
Utah,Summit,97.16831053133949,Wildfire
Utah,Box Elder,94.97295577473751,Wildfire
Utah,Weber,93.38211899459117,Wildfire
Utah,Wasatch,92.96850143175308,Wildfire
Utah,Juab,92.45943366210629,Wildfire
Vermont,Chittenden,50.36589245943367,Wildfire
Vermont,Windsor,49.220489977728285,Wildfire
Vermont,Addison,44.416162901686285,Wildfire
Vermont,Washington,43.238943684377986,Wildfire
Vermont,Rutland,42.60260897231944,Wildfire
Vermont,Windham,41.807190582246264,Wildfire
Vermont,Orleans,41.71174037543748,Wildfire
Vermont,Caledonia,40.120903595291125,Wildfire
Vermont,Lamoille,39.42093541202672,Wildfire
Vermont,Orange,38.880050906776965,Wildfire
Virginia,Wise,93.12758510976772,Wildfire
Virginia,Dickenson,90.26407890550429,Wildfire
Virginia,Accomack,85.65065224307986,Wildfire
Virginia,Lee,83.64619790009546,Wildfire
Virginia,Augusta,78.65097041043589,Wildfire
Virginia,Bedford,76.04199809099586,Wildfire
Virginia,Frederick,75.46929685014318,Wildfire
Virginia,Buchanan,75.21476296531976,Wildfire
Virginia,Shenandoah,74.51479478205536,Wildfire
Virginia,Albemarle,74.16481069042317,Wildfire
Washington,Chelan,99.17276487432389,Wildfire
Washington,Okanogan,99.01368119630925,Wildfire
Washington,Yakima,98.6000636334712,Wildfire
Washington,Kittitas,98.56824689786829,Wildfire
Washington,Klickitat,96.75469296850144,Wildfire
Washington,Ferry,96.27744193445751,Wildfire
Washington,Benton,96.08654152083997,Wildfire
Washington,Spokane,94.65478841870824,Wildfire
Washington,Grant,94.52752147629653,Wildfire
Washington,Stevens,93.76391982182629,Wildfire
West Virginia,Logan,86.89150493159403,Wildfire
West Virginia,Wayne,85.07795100222717,Wildfire
West Virginia,Mingo,84.37798281896278,Wildfire
West Virginia,Raleigh,82.24626153356665,Wildfire
West Virginia,Cabell,80.97359210944957,Wildfire
West Virginia,Wyoming,80.2099904549793,Wildfire
West Virginia,Boone,78.36461979000956,Wildfire
West Virginia,Lincoln,78.26916958320076,Wildfire
West Virginia,McDowell,74.80114540248171,Wildfire
West Virginia,Mercer,71.36493795736557,Wildfire
Wisconsin,Burnett,73.91027680559975,Wildfire
Wisconsin,Dane,73.05122494432071,Wildfire
Wisconsin,Washington,70.2195354756602,Wildfire
Wisconsin,St. Croix,68.94686605154311,Wildfire
Wisconsin,Waukesha,68.78778237352847,Wildfire
Wisconsin,Fond du Lac,67.73783009863187,Wildfire
Wisconsin,Waushara,67.48329621380846,Wildfire
Wisconsin,Dodge,66.2424435252943,Wildfire
Wisconsin,Polk,64.77887368755965,Wildfire
Wisconsin,Columbia,63.25167037861915,Wildfire
Wyoming,Fremont,91.28221444479797,Wildfire
Wyoming,Natrona,90.20044543429844,Wildfire
Wyoming,Campbell,90.16862869869551,Wildfire
Wyoming,Teton,88.35507476932867,Wildfire
Wyoming,Converse,86.79605472478524,Wildfire
Wyoming,Sublette,86.47788736875597,Wildfire
Wyoming,Sheridan,86.00063633471204,Wildfire
Wyoming,Uinta,85.96881959910914,Wildfire
Wyoming,Weston,85.55520203627108,Wildfire
Wyoming,Crook,83.2325803372574,Wildfire
